sha256,label,parse_ok,file_size,page_count,metadata_field_count,suspicious_keyword_total,is_encrypted,javascript_count,has_javascript,js_count,has_js,openaction_count,has_openaction,aa_count,has_aa,launch_count,has_launch,uri_count,has_uri,embeddedfile_count,has_embeddedfile,encrypt_count,has_encrypt,objstm_count,has_objstm,richmedia_count,has_richmedia,acroform_count,has_acroform,action_keyword_total,embedded_or_script_total,stream_like_keyword_total,high_risk_keyword_total,keyword_density_per_page
3e0423820762941e372f312084c8bbaee3949dfce45409ec1961d6c0b6634fa9,malicious,1,4110,1,0,7,0,3,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,5,0,7,7.0
3e093e08eaf9f725c7902f3e616e9afb023ccae55f0c29f6d75770edf5f1318d,malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
3e128b26212bb8b1bcdb28bb6748d5a2d4138bef625099b4e880dc1dcb564fe2,malicious,1,14981,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1.0
3e167893f4476a2b79c030c80b2a0d1c408e1597e874fb9b23625b727a33abe8,malicious,1,7618,1,5,4,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,4,4.0
3e174782db797ca70128b56c6b49f684d570697a8939e76149021a503788d02a,malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
3e1be7e294a710df0b45df9a85c6b05677ae62d5703d7bb7af965b1527d91977,malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
3e1c34b60443b3806903a6376136a0ad67338d5975d515534d1e979f68add5e7,malicious,1,8611,1,5,4,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,4,4.0
3e21f385172cad2e3b59ee792a72594dcb178b0d28b458510a0bb783f8dde2ab,malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
3e226c00004a28393a083a5e11b94a50904c71d56919f63b17ee92e7441c9c20,malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
3e2498f9fee85efd12292974ec6bf9af847f5545d944e7526bb70f9903363acb,malicious,1,9481,31,0,3,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,3,0.0967741935483871
3e250b6b322d5c58d31669511ef10292d5bfdf6a2dca8f61d7852ecc3c616ec4,malicious,1,54770,6,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,0.3333333333333333
3e291e0e0a51324823b3ea0c3890dc2c4d200df87427800aec378828e90c593f,malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
3e2aa69bc70405bcc22f982ed8354b554ddc74486cef2c7b9d6dc099d73ea059,malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
3e2c6b1179a387034a9a9fbbc9be7d0d42ad215a259d00a4bc7cd35479812a73,malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
3e2c8feb4b44a138ef3306131ddd302cfe6e58f11945e0eb82784eaa74f9623b,malicious,1,10433,5,5,4,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,4,0.8
3e3020afd1708aba783babca7a0f84c94e144e4edbfe4dc56e861a7fd708cd9c,malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
3e3dadd97febe1d0a82de70f263028f8b324493bc45de93b822b80a312aa27a4,malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
3e45a874c82cfbffc014cd1b0c1fd8e2f48f2c131c4ae28de0a78882d5917e7d,malicious,1,297540,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
3e4b2da4ce4b60c4f6ee4e3e2ef25d3cd71696789fe303d6485166b7843f0e0f,malicious,1,9931,31,0,3,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,3,0.0967741935483871
3e4b5aaa3c078ba8dacce59e713a5f8103764b6c66c18d3461b4982ecd6c2c22,malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
3e50bbad13ccc54ddb82151fadc85f039a42b54b182771f78397dd811948a17f,malicious,1,15093,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1.0
3e5437aa8ea04bbc5d80cf37ec376f5194068a5a8da52b2b3451662e31c13077,malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
3e5508476f0bdb6c44ba1e05c784269ced5c3443e3f23e11967069b1c484ac55,malicious,1,4122,1,5,4,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,4,4.0
3e56e0be09b806ae06a55f4f6596e6c8a07b57c7609ac635bbfe5d3ccfd8b4b5,malicious,1,2112,1,0,2,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2.0
3e6340c31ba5af1f71d87263a41d4202b2f8739998a9ff50fb79a8459f079e21,malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
3e64fb6a9d115c23549897fc6a90d3384367071b11d2f71c8ae4c433dca5c1dc,malicious,1,14959,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1.0
3e6e7db3941f02da6997bf811fd7e63692ed42c8dbe522285a7c963ed2d8835f,malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
3e71610a050e4dcec5d9db197f59c1d2ee67e2520eb3e26f8612b6886d70c867,malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
3e771c12b97a370aed31b8be95d62c19c4e604b289e7575205ac342f755bafe0,malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
3e784bcb26db8bcf5ccdda09a6a06105dace19409163ba0374777e394bbd9870,malicious,1,35512,1,4,3,0,0,0,0,0,1,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,3,0,0,1,3.0
3e7b967dca245389d4fa7c96f9c04d58b44d1df4cfd7d76ed411ff5583ac4e67,malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
3e9a445407e316150d917ae2e3a8991876edf0354d71c90112b0e6faa2bf46c0,malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
3e9fc9a0583bfb2f7ad258b1405d44278bdbdfee03db8e0818ba12ccd8d69ed2,malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
3eb9471ca06b7279e0c628a770281259b60050f50cef97cbf0eca463942c2cf3,malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
3ec7ced14142648aa915c1ddf9dcea780b6a89fbdb82c570e35a930116958040,malicious,1,5104,7,2,3,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,3,0.42857142857142855
3ed0a9c897044f5ba0bd421960f5216144523096dc81fc498f0234f9d168a7ae,malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
3ed79054590d3e341333f386b1369947197bfe3b7de391806c2c280559b1aa7a,malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
3edc44d451b6918318859cbd0b8f3f9bc374c4abc681133e4d5da1214ce9e06b,malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
3ee6d3bd0718e8993d0fd938376daf4afa6a1cc157394996e231f3e84309d138,malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
3eeb92df7cef52db8979a3d82a92f0574936d343d5b357cde117d155a4241e78,malicious,1,5596,1,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,2.0
3eef377e19acf6f20e669ac1748df3a48e3be4d16dcd6f31276c2f22d8413371,malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
3ef07cdc03990743a9ffdeb58d2c54760d56103006763dfaedba54360e540f2d,malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
3ef3245b1ff619cf2232365988ad990ac09cd21fdcab3aae8fd27a170738deb5,malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
3ef5c0d802b080c7b98cb91dbbedc38fcd08ae04aeb36203af90882926e60b4d,malicious,1,14981,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1.0
3f117a94af4f6a46b25df648abb5a08ccffbcb6dec7caea0e9b0a97a0d957b4b,malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
3f13ab3c52182596bb2a7e79c896355ce1e147843c2cd7dd0b9f365bf857044a,malicious,1,14959,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1.0
3f1ef570b3bd5790c577a4f212b0303b29d72034a0254f9c66baa62ee744d4a9,malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
3f2019a6194bb4ea6bf02fc520cf65fdd1b89635f142d62d24fe44eb283292ed,malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
3f213eb8f520cfdeb93b51ca3b50b2e732c43ac0914d02a2c43b58c33fa37669,malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
3f274b53d764b532c62db7f740dc70670ca511ec7f07c0e9a94c94b1fab46942,malicious,1,10057,1,5,7,0,3,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,5,0,7,7.0
3f3391f3c4abc739bb60cd1f4fc04f16d4696e7b84f65aeff91b5f0be4fe4b14,malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
3f345d5f8c95020af391577406133569961dcb1eabdcda97aea1a51b9fa1e538,malicious,1,5255,1,5,7,0,3,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,5,0,7,7.0
3f37547967bf25f298e13ea653a6f5ad58e046f17a806d49ccf43c83910cb0e9,malicious,1,15019,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1.0
3f3cd203d4217458d6e7ac566931770af594fb57ff39a9718c6be6619f5f3738,malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
3f44f61d72b64e1ebcbb859a78f9b101a253d7f20eafd772de9bb6f17e561c1d,malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
3f4519b5666ed4137cc5d590e2b2643ca50270b36b501f1d1a724ac490768c7b,malicious,1,32409,1,0,7,0,4,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,7.0
3f4541fd800b71b1cfc25b665174e8ba7f1ef2c467e124252fea408598d89a65,malicious,1,1152,1,0,3,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,3,3.0
3f482d2aa081721ea8a81ddc7826143753f5ebb4244203f77c61bb5788415b3b,malicious,1,13153,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1.0
3f4b4431113263b1e5c2ddfa9f8ce5fafda964ca9c31b688176f3f0aaeafaf0c,malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
3f56a59c7ac12e2a4433f39fd4bb8dd3ffc162a9ca5405a8ec8fc9e0292e8891,malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
3f6049085fadd80d7a6cc9349fb5286c8142b9972a9b70a39ab193efb05b9946,malicious,1,15093,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1.0
3f775e878548cfb47ef0ba21eed357ec06e22f7051376d0364c768ad41be180e,malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
3f78cdbfb3c9e7e286542c9c5fbeec96ae9fe42721cee148ceb9c9c88d6e2793,malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
3f7b932cbf28f42e4db8e4be9a606a4f27508a148abcbde962dd482f919316f3,malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
3f7e6ecd8f0d84a11af52f50679b725ad18001617c51aa53712dd0c9c47c201d,malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
3f81560e4dd6b0b3da6d5e8da85c2d1ff55633b2d01d755d857219be4a270f19,malicious,1,15089,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1.0
3f91fcf9d0df112d33f637da73546be8438a39e2a55e254e008fdcc54e9ee1d5,malicious,1,13085,2,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,1.0
3f990c3ad502d89ee11191d3ff5de2ec2a195aaa69febcaa0df7ce0a22631aac,malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
3f9a82713cd91781beef619f70040838f049eeab2e19da6076721cddd4751af1,malicious,1,14863,9,4,4,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,4,0.4444444444444444
3f9cf85cfb7238216820f72c2b18883b315036668aa4902b57ac5d9e6a7386b1,malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
3fa6c25b456ebc24f79604b8419715fccd06204955c5ff28b3968a8eee3eebf7,malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
3fadcf66234d4b9cb2223f0b4bd097f2265576be071a37a81b1c8eb16d17c7ed,malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
3fbda85822d33dbc058b1b16e1461775e324dfb71313e0a7a356e33fd49b72ba,malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
3fc5dd507d7d93e36f1423f61c12c1f040b07db718920c7976e408e308cc8511,malicious,1,190274,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
3fcbf5ab7e427e25f23c9803f976e9afdeaaed9314f3a89d42eb24722f41900e,malicious,1,7464,1,5,11,0,6,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,11,11.0
3fce23cb5005ac50cefa475390c54c7297100dd09393473c25cda53892e49e9f,malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
3fd8433796cdaa43916e1a0330dd9c6d21e0006b6f6a2dd570e2ca21350f5a44,malicious,1,14893,1,5,4,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,4,4.0
3fda000b07264744edd214f5a4537990b0612c8382efcb6579c0b671eadb91c8,malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
3fdaafeff59dee6c77fcdcdec7b4d92ab51ab5a8c152d3e2d604663c57604aef,malicious,1,14963,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1.0
3fe18a30bb6e6da79d0f344c8712b286ab929c66cef7ca1f0473bf0856f0907f,malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
3feb68ae3735442c38121d0966ac1e27c75adf28ef7f85e8773139a752762373,malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
3fee61f027bee6f349fe1aed342ff1a63c4d005ef5e3495af9d9c4c7002d47b0,malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
3ff65276cb77c46d6fadea54cc99e722de2d1fd45931c12ee3a1596ac121b85e,malicious,1,346391,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
3ff75e1384d9f59cdfc16669ef4d3514849e8893a16cbdcc660dbd6280157a88,malicious,1,18128,1,7,4,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,4,4.0
3ff889a52761670bbaa385da7e20c89a896267479dbceb4450de65d66418f005,malicious,1,14957,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1.0
3ffaaae21760c2b9eabcda057f50c16c3d7b8bc55ac97abbf0f6959b5829af65,malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
3ffabf5b0819ad54aaaebcc14c1257e780162d22e919b6d79c26fa7caff080ae,malicious,1,12061,5,0,3,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,3,0.6
4003461b9b38516911233008f1ac059a3ab8811bc51ce8e026a91b84c32cf7f2,malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
400bdb46d3a993514e42d8332cf52313c33df7c92e44b49100269844af46257a,malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4018a193ff0cd085180978c148eaafd22bc787a55e75e6d461c9ba4db5133fdc,malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4021cd51179524475c796c39a43d583e721875640ac74f6dc9513f81b1ed880b,malicious,1,99327,1,4,2,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2.0
40229d743c7f0bb82d2c431e0eca1ba23ebfbe40ada7dead399a69be9168d3fe,malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
402e2646cbb16906958fd90f582474c88cfe104ecadb918e46630c2fdf40b9ad,malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4036564c3e988fd97937789d0213bb1beaed72fe4726418db1fe1f52045566ee,malicious,1,2048000,1,5,4,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,4,4.0
404008c847fc374a0f259844e3139c4ced72f99a876b4dcbdb12e3bc56843710,malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4040ddf9a9765de740e00b1afd71dc998a85bf2ae790acd708fd96b85b2e1b50,malicious,1,214043,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
405371345e7ff290f6daf02d767791f1d92ebec89683692d513f24f5db48f4f8,malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
40623bfe3daa1edf16b2e37ced4d0fd0871a5945c348a2629820810839d4de58,malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4063e2877605a823535ad86a2f8a51d8a66e087e70bb86002179cb668fbd87d0,malicious,1,50931,3,0,4,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,4,1.3333333333333333
40693d4829f2f38f7f68f662005c64f62424a0d16241850d37f63a50ca1d7ce9,malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
406d4967bb2d08f73765ce94d1a648b58b5fa1c89cf6e9c24298011f307c0321,malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4076f2ffdb716ed36c3fe709aa5b576a93a1ead73bd5758c41272a602d748393,malicious,1,6411,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
407a12628ab42e30ecaffbd9e0466df128a53a2b2a2ed39851c6490cf9efc4a5,malicious,1,3649,1,5,3,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3.0
407cc4be1c3491b6d192a5a5366b02e72827ca2a27399aea74f5f28f7dbf6e91,malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
407edb7e5f0dc4e9b78ef07ba7bbe514097aba79dc7b8c893307aff928878435,malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
40887f5f63e7453c86a4a0bcc20a4e97626cdbcded2cb2f285bfbb4d186b59a1,malicious,1,15089,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1.0
409652223ec51b8a02f1831b709be733c392ef800fea0f33c36593113756db5e,malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4097cf09c9cc36e13dc1a841c3131dc58f503e225db54bb50e73bc694edd9705,malicious,1,15019,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1.0
409b988b4d96035acede2dace0f8d1cea872a002dffa229f6b60d7e98665ed15,malicious,1,21408,1,0,3,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,3,3.0
409fcd05f2980e4be5846b9ac47fdd1051e436742c9e4c1c8e8f045254357268,malicious,1,95065,1,0,3,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,3,3.0
40a2684c45037d6ab8b8268d31e5e3c4967e7e13537b9e1c32b152890b57a9bc,malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
40a6530c312f5066a3b170fb05aa13e45e53e31f2651d9287744ef369084016b,malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
40a74a2f9b8345b429c830adc99c6918db3305da82df774c4e2260f44597a6f7,malicious,1,1150143,1,6,2,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2.0
40abeb5f1c291f703eefb54078561b0a59fa6af0d77e74a367b14d1ae7358a01,malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
40b094c22d275c567818bef269d4d58284dadb766d460485b997b4ff74f139e7,malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
40b5a93f69bd2d959fbb55df6a665e9641d36325d5bcad84dd6b41b0eb490aa6,malicious,1,15115,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1.0
40b8e6242846d137696de5348ad17c497f53593375a0e611f30e9562ec6c768a,malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
40c19074b0edf4914667222d9da583f650d950874190758bf95790a9c7288d93,malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
40c51cba0c9f60e2b043579f83679df1b1c723477499e61aea8810b0d7b60cdf,malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
